/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[4: 163/379] train loss: 0.705105 accuracy: 0.843750
[4: 164/379] train loss: 0.094521 accuracy: 0.937500
[4: 165/379] train loss: 0.192164 accuracy: 0.937500
[4: 166/379] train loss: 0.141529 accuracy: 0.968750
[4: 167/379] train loss: 0.164515 accuracy: 0.937500
[4: 168/379] train loss: 0.268306 accuracy: 0.937500
[4: 169/379] train loss: 0.386789 accuracy: 0.843750
[4: 170/379] train loss: 0.051293 accuracy: 1.000000
[4: 170/379] [94mtest[39m loss: 0.533439 accuracy: 0.781250
[4: 171/379] train loss: 0.048727 accuracy: 0.968750
[4: 172/379] train loss: 0.102847 accuracy: 0.968750
[4: 173/379] train loss: 0.164630 accuracy: 0.937500
[4: 174/379] train loss: 0.046611 accuracy: 0.968750
[4: 175/379] train loss: 0.105564 accuracy: 1.000000
[4: 176/379] train loss: 0.282560 accuracy: 0.906250
[4: 177/379] train loss: 0.207030 accuracy: 0.937500
[4: 178/379] train loss: 0.372305 accuracy: 0.937500
[4: 179/379] train loss: 0.264798 accuracy: 0.906250
[4: 180/379] train loss: 0.459665 accuracy: 0.906250
[4: 180/379] [94mtest[39m loss: 0.007494 accuracy: 1.000000
[4: 181/379] train loss: 0.068127 accuracy: 1.000000
[4: 182/379] train loss: 0.058965 accuracy: 0.968750
[4: 183/379] train loss: 0.041485 accuracy: 1.000000
[4: 184/379] train loss: 0.116493 accuracy: 0.968750
[4: 185/379] train loss: 0.216595 accuracy: 0.906250
[4: 186/379] train loss: 0.024633 accuracy: 1.000000
[4: 187/379] train loss: 0.063168 accuracy: 1.000000
[4: 188/379] train loss: 0.387256 accuracy: 0.906250
[4: 189/379] train loss: 0.131075 accuracy: 0.968750
[4: 190/379] train loss: 0.194012 accuracy: 0.968750
[4: 190/379] [94mtest[39m loss: 0.221183 accuracy: 0.937500
[4: 191/379] train loss: 0.039508 accuracy: 1.000000
[4: 192/379] train loss: 0.221994 accuracy: 0.937500
[4: 193/379] train loss: 0.308449 accuracy: 0.906250
[4: 194/379] train loss: 0.128160 accuracy: 0.968750
[4: 195/379] train loss: 0.144793 accuracy: 0.968750
[4: 196/379] train loss: 0.125533 accuracy: 0.968750
[4: 197/379] train loss: 0.117039 accuracy: 0.937500
[4: 198/379] train loss: 0.282135 accuracy: 0.968750
[4: 199/379] train loss: 0.232613 accuracy: 0.937500
[4: 200/379] train loss: 0.231935 accuracy: 0.906250
[4: 200/379] [94mtest[39m loss: 0.143187 accuracy: 0.937500
[4: 201/379] train loss: 0.331615 accuracy: 0.875000
[4: 202/379] train loss: 0.195688 accuracy: 0.906250
[4: 203/379] train loss: 0.075479 accuracy: 1.000000
[4: 204/379] train loss: 0.181795 accuracy: 0.937500
[4: 205/379] train loss: 0.083366 accuracy: 1.000000
[4: 206/379] train loss: 0.543678 accuracy: 0.812500
[4: 207/379] train loss: 0.032009 accuracy: 1.000000
[4: 208/379] train loss: 0.114772 accuracy: 0.937500
[4: 209/379] train loss: 0.203584 accuracy: 0.968750
[4: 210/379] train loss: 0.158761 accuracy: 0.937500
[4: 210/379] [94mtest[39m loss: 0.316821 accuracy: 0.968750
[4: 211/379] train loss: 0.343362 accuracy: 0.875000
[4: 212/379] train loss: 0.097217 accuracy: 0.968750
[4: 213/379] train loss: 0.174709 accuracy: 0.937500
[4: 214/379] train loss: 0.265692 accuracy: 0.937500
[4: 215/379] train loss: 0.081726 accuracy: 0.968750
[4: 216/379] train loss: 0.544247 accuracy: 0.875000
[4: 217/379] train loss: 0.078609 accuracy: 0.968750
[4: 218/379] train loss: 0.050853 accuracy: 1.000000
[4: 219/379] train loss: 0.193575 accuracy: 0.937500
[4: 220/379] train loss: 0.173866 accuracy: 0.968750
[4: 220/379] [94mtest[39m loss: 0.133735 accuracy: 0.968750
[4: 221/379] train loss: 0.253240 accuracy: 0.937500
[4: 222/379] train loss: 0.085203 accuracy: 0.968750
[4: 223/379] train loss: 0.240477 accuracy: 0.937500
[4: 224/379] train loss: 0.104127 accuracy: 0.968750
[4: 225/379] train loss: 0.481592 accuracy: 0.843750
[4: 226/379] train loss: 0.499962 accuracy: 0.875000
[4: 227/379] train loss: 0.078266 accuracy: 1.000000
[4: 228/379] train loss: 0.273034 accuracy: 0.937500
[4: 229/379] train loss: 0.143264 accuracy: 0.968750
[4: 230/379] train loss: 0.261682 accuracy: 0.937500
[4: 230/379] [94mtest[39m loss: 0.329972 accuracy: 0.906250
[4: 231/379] train loss: 0.076885 accuracy: 0.968750
[4: 232/379] train loss: 0.055368 accuracy: 0.968750
[4: 233/379] train loss: 0.278492 accuracy: 0.937500
[4: 234/379] train loss: 0.371087 accuracy: 0.937500
[4: 235/379] train loss: 0.227304 accuracy: 0.906250
[4: 236/379] train loss: 0.075559 accuracy: 0.968750
[4: 237/379] train loss: 0.136442 accuracy: 0.937500
[4: 238/379] train loss: 0.057060 accuracy: 1.000000
[4: 239/379] train loss: 0.084100 accuracy: 0.968750
[4: 240/379] train loss: 0.122764 accuracy: 0.968750
[4: 240/379] [94mtest[39m loss: 0.185352 accuracy: 0.937500
[4: 241/379] train loss: 0.642062 accuracy: 0.843750
[4: 242/379] train loss: 0.073283 accuracy: 0.968750
[4: 243/379] train loss: 0.267158 accuracy: 0.937500
[4: 244/379] train loss: 0.169346 accuracy: 0.937500
[4: 245/379] train loss: 0.326288 accuracy: 0.875000
[4: 246/379] train loss: 0.154360 accuracy: 0.968750
[4: 247/379] train loss: 0.200595 accuracy: 0.937500
[4: 248/379] train loss: 0.093940 accuracy: 0.937500
[4: 249/379] train loss: 0.126451 accuracy: 0.937500
[4: 250/379] train loss: 0.237865 accuracy: 0.968750
[4: 250/379] [94mtest[39m loss: 0.752547 accuracy: 0.843750
[4: 251/379] train loss: 0.251838 accuracy: 0.906250
[4: 252/379] train loss: 0.330157 accuracy: 0.875000
[4: 253/379] train loss: 0.370652 accuracy: 0.875000
[4: 254/379] train loss: 0.086027 accuracy: 0.937500
[4: 255/379] train loss: 0.075216 accuracy: 1.000000
[4: 256/379] train loss: 0.110759 accuracy: 0.968750
[4: 257/379] train loss: 0.409662 accuracy: 0.906250
[4: 258/379] train loss: 0.060693 accuracy: 1.000000
[4: 259/379] train loss: 0.272297 accuracy: 0.937500
[4: 260/379] train loss: 0.031155 accuracy: 1.000000
[4: 260/379] [94mtest[39m loss: 0.540510 accuracy: 0.843750
[4: 261/379] train loss: 0.037044 accuracy: 1.000000
[4: 262/379] train loss: 0.168656 accuracy: 0.937500
[4: 263/379] train loss: 0.043862 accuracy: 1.000000
[4: 264/379] train loss: 0.078831 accuracy: 0.968750
[4: 265/379] train loss: 0.106898 accuracy: 0.968750
[4: 266/379] train loss: 0.258216 accuracy: 0.906250
[4: 267/379] train loss: 0.497876 accuracy: 0.906250
[4: 268/379] train loss: 0.222209 accuracy: 0.937500
[4: 269/379] train loss: 0.147608 accuracy: 0.937500
[4: 270/379] train loss: 0.107725 accuracy: 0.968750
[4: 270/379] [94mtest[39m loss: 0.237850 accuracy: 0.937500
[4: 271/379] train loss: 0.167289 accuracy: 0.937500
[4: 272/379] train loss: 0.208921 accuracy: 0.906250
[4: 273/379] train loss: 0.208236 accuracy: 0.906250
[4: 274/379] train loss: 0.238966 accuracy: 0.968750
[4: 275/379] train loss: 0.126325 accuracy: 0.968750
[4: 276/379] train loss: 0.108454 accuracy: 0.968750
[4: 277/379] train loss: 0.209583 accuracy: 0.906250
[4: 278/379] train loss: 0.435094 accuracy: 0.875000
[4: 279/379] train loss: 0.216284 accuracy: 0.937500
[4: 280/379] train loss: 0.192712 accuracy: 0.937500
[4: 280/379] [94mtest[39m loss: 0.017871 accuracy: 1.000000
[4: 281/379] train loss: 0.082822 accuracy: 0.968750
[4: 282/379] train loss: 0.099536 accuracy: 0.968750
[4: 283/379] train loss: 0.392825 accuracy: 0.937500
[4: 284/379] train loss: 0.071276 accuracy: 1.000000
[4: 285/379] train loss: 0.450061 accuracy: 0.875000
[4: 286/379] train loss: 0.111452 accuracy: 0.937500
[4: 287/379] train loss: 0.352553 accuracy: 0.906250
[4: 288/379] train loss: 0.325720 accuracy: 0.937500
[4: 289/379] train loss: 0.606044 accuracy: 0.812500
[4: 290/379] train loss: 0.141895 accuracy: 0.937500
[4: 290/379] [94mtest[39m loss: 0.385819 accuracy: 0.875000
[4: 291/379] train loss: 0.028413 accuracy: 1.000000
[4: 292/379] train loss: 0.322149 accuracy: 0.906250
[4: 293/379] train loss: 0.089569 accuracy: 0.968750
[4: 294/379] train loss: 0.070680 accuracy: 1.000000
[4: 295/379] train loss: 0.346562 accuracy: 0.875000
[4: 296/379] train loss: 0.262658 accuracy: 0.937500
[4: 297/379] train loss: 0.151395 accuracy: 0.968750
[4: 298/379] train loss: 0.306179 accuracy: 0.937500
[4: 299/379] train loss: 0.528275 accuracy: 0.843750
[4: 300/379] train loss: 0.391288 accuracy: 0.906250
[4: 300/379] [94mtest[39m loss: 0.104531 accuracy: 0.968750
[4: 301/379] train loss: 0.323121 accuracy: 0.875000
[4: 302/379] train loss: 0.611226 accuracy: 0.875000
[4: 303/379] train loss: 0.348014 accuracy: 0.937500
[4: 304/379] train loss: 0.235720 accuracy: 0.968750
[4: 305/379] train loss: 0.358211 accuracy: 0.906250
[4: 306/379] train loss: 0.178699 accuracy: 0.937500
[4: 307/379] train loss: 0.110362 accuracy: 1.000000
[4: 308/379] train loss: 0.063810 accuracy: 1.000000
[4: 309/379] train loss: 0.350548 accuracy: 0.875000
[4: 310/379] train loss: 0.161724 accuracy: 0.968750
[4: 310/379] [94mtest[39m loss: 0.060290 accuracy: 0.968750
[4: 311/379] train loss: 0.345868 accuracy: 0.843750
[4: 312/379] train loss: 0.202696 accuracy: 0.906250
[4: 313/379] train loss: 0.113534 accuracy: 0.968750
[4: 314/379] train loss: 0.048138 accuracy: 0.968750
[4: 315/379] train loss: 0.121251 accuracy: 0.937500
[4: 316/379] train loss: 0.177716 accuracy: 0.968750
[4: 317/379] train loss: 0.421662 accuracy: 0.875000
[4: 318/379] train loss: 0.509692 accuracy: 0.937500
[4: 319/379] train loss: 0.129545 accuracy: 0.968750
[4: 320/379] train loss: 0.045282 accuracy: 1.000000
[4: 320/379] [94mtest[39m loss: 0.221392 accuracy: 0.937500
[4: 321/379] train loss: 0.088965 accuracy: 0.968750
[4: 322/379] train loss: 0.192438 accuracy: 0.937500
[4: 323/379] train loss: 0.021068 accuracy: 1.000000
[4: 324/379] train loss: 0.047625 accuracy: 1.000000
[4: 325/379] train loss: 0.391928 accuracy: 0.875000
[4: 326/379] train loss: 0.099706 accuracy: 0.968750
[4: 327/379] train loss: 0.278879 accuracy: 0.937500
[4: 328/379] train loss: 0.182249 accuracy: 0.968750
[4: 329/379] train loss: 0.470611 accuracy: 0.843750
[4: 330/379] train loss: 0.129527 accuracy: 0.968750
[4: 330/379] [94mtest[39m loss: 0.151723 accuracy: 0.937500
[4: 331/379] train loss: 0.049417 accuracy: 1.000000
[4: 332/379] train loss: 0.102417 accuracy: 0.968750
[4: 333/379] train loss: 0.267837 accuracy: 0.906250
[4: 334/379] train loss: 0.173218 accuracy: 0.968750
[4: 335/379] train loss: 0.293486 accuracy: 0.906250
[4: 336/379] train loss: 0.128786 accuracy: 0.968750
[4: 337/379] train loss: 0.273559 accuracy: 0.906250
[4: 338/379] train loss: 0.400401 accuracy: 0.875000
[4: 339/379] train loss: 0.165841 accuracy: 0.968750
[4: 340/379] train loss: 0.108090 accuracy: 0.968750
[4: 340/379] [94mtest[39m loss: 0.105397 accuracy: 0.968750
[4: 341/379] train loss: 0.239915 accuracy: 0.968750
[4: 342/379] train loss: 0.159768 accuracy: 0.937500
[4: 343/379] train loss: 0.084677 accuracy: 0.968750
[4: 344/379] train loss: 0.446910 accuracy: 0.875000
[4: 345/379] train loss: 0.090248 accuracy: 0.968750
[4: 346/379] train loss: 0.367944 accuracy: 0.937500
[4: 347/379] train loss: 0.149876 accuracy: 0.937500
[4: 348/379] train loss: 0.149181 accuracy: 0.937500
[4: 349/379] train loss: 0.063608 accuracy: 1.000000
[4: 350/379] train loss: 0.237960 accuracy: 0.968750
[4: 350/379] [94mtest[39m loss: 0.111598 accuracy: 0.968750
[4: 351/379] train loss: 0.226794 accuracy: 0.937500
[4: 352/379] train loss: 0.029858 accuracy: 1.000000
[4: 353/379] train loss: 0.263072 accuracy: 0.937500
[4: 354/379] train loss: 0.143660 accuracy: 0.968750
[4: 355/379] train loss: 0.141681 accuracy: 0.937500
[4: 356/379] train loss: 0.028065 accuracy: 1.000000
[4: 357/379] train loss: 0.044806 accuracy: 0.968750
[4: 358/379] train loss: 0.151303 accuracy: 0.968750
[4: 359/379] train loss: 0.650553 accuracy: 0.843750
[4: 360/379] train loss: 0.205004 accuracy: 0.968750
[4: 360/379] [94mtest[39m loss: 0.150428 accuracy: 0.937500
[4: 361/379] train loss: 0.358917 accuracy: 0.875000
[4: 362/379] train loss: 0.269019 accuracy: 0.937500
[4: 363/379] train loss: 0.316685 accuracy: 0.906250
[4: 364/379] train loss: 0.256077 accuracy: 0.937500
[4: 365/379] train loss: 0.073093 accuracy: 0.968750
[4: 366/379] train loss: 0.317197 accuracy: 0.906250
[4: 367/379] train loss: 0.126466 accuracy: 0.937500
[4: 368/379] train loss: 0.098822 accuracy: 1.000000
[4: 369/379] train loss: 0.135971 accuracy: 0.968750
[4: 370/379] train loss: 0.063480 accuracy: 1.000000
[4: 370/379] [94mtest[39m loss: 0.054147 accuracy: 1.000000
[4: 371/379] train loss: 0.082561 accuracy: 0.968750
[4: 372/379] train loss: 0.105452 accuracy: 0.968750
[4: 373/379] train loss: 0.147603 accuracy: 0.968750
[4: 374/379] train loss: 0.076759 accuracy: 0.968750
[4: 375/379] train loss: 0.143676 accuracy: 0.937500
[4: 376/379] train loss: 0.573398 accuracy: 0.875000
[4: 377/379] train loss: 0.159459 accuracy: 0.937500
[4: 378/379] train loss: 0.153525 accuracy: 0.968750
[4: 379/379] train loss: 0.427125 accuracy: 0.218750
[5: 0/379] train loss: 0.468572 accuracy: 0.906250
[5: 0/379] [94mtest[39m loss: 0.044520 accuracy: 1.000000
[5: 1/379] train loss: 0.142267 accuracy: 0.968750
[5: 2/379] train loss: 0.374564 accuracy: 0.906250
[5: 3/379] train loss: 0.053379 accuracy: 0.968750
[5: 4/379] train loss: 0.133178 accuracy: 0.968750
[5: 5/379] train loss: 0.325670 accuracy: 0.968750
[5: 6/379] train loss: 0.301294 accuracy: 0.937500
[5: 7/379] train loss: 0.054739 accuracy: 1.000000
[5: 8/379] train loss: 0.467544 accuracy: 0.812500
[5: 9/379] train loss: 0.182331 accuracy: 0.906250
[5: 10/379] train loss: 0.294931 accuracy: 0.875000
[5: 10/379] [94mtest[39m loss: 0.134018 accuracy: 0.968750
[5: 11/379] train loss: 0.398294 accuracy: 0.906250
[5: 12/379] train loss: 0.282233 accuracy: 0.937500
[5: 13/379] train loss: 0.290613 accuracy: 0.906250
[5: 14/379] train loss: 0.218246 accuracy: 0.968750
[5: 15/379] train loss: 0.090603 accuracy: 0.968750
[5: 16/379] train loss: 0.066982 accuracy: 0.968750
[5: 17/379] train loss: 0.290554 accuracy: 0.906250
[5: 18/379] train loss: 0.059965 accuracy: 1.000000
[5: 19/379] train loss: 0.117346 accuracy: 0.968750
[5: 20/379] train loss: 0.409132 accuracy: 0.906250
[5: 20/379] [94mtest[39m loss: 0.190191 accuracy: 0.968750
[5: 21/379] train loss: 0.155818 accuracy: 0.937500
[5: 22/379] train loss: 0.258033 accuracy: 0.906250
[5: 23/379] train loss: 0.336101 accuracy: 0.937500
[5: 24/379] train loss: 0.188679 accuracy: 0.937500
[5: 25/379] train loss: 0.041400 accuracy: 1.000000
[5: 26/379] train loss: 0.065610 accuracy: 1.000000
[5: 27/379] train loss: 0.027276 accuracy: 1.000000
[5: 28/379] train loss: 0.126817 accuracy: 0.968750
[5: 29/379] train loss: 0.305025 accuracy: 0.875000
[5: 30/379] train loss: 0.145822 accuracy: 0.968750
[5: 30/379] [94mtest[39m loss: 0.150156 accuracy: 0.937500
[5: 31/379] train loss: 0.506520 accuracy: 0.843750
[5: 32/379] train loss: 0.116906 accuracy: 0.968750
[5: 33/379] train loss: 0.057837 accuracy: 0.968750
[5: 34/379] train loss: 0.126607 accuracy: 0.937500
[5: 35/379] train loss: 0.218768 accuracy: 0.906250
[5: 36/379] train loss: 0.434383 accuracy: 0.875000
[5: 37/379] train loss: 0.334589 accuracy: 0.875000
[5: 38/379] train loss: 0.048799 accuracy: 1.000000
[5: 39/379] train loss: 0.106971 accuracy: 0.968750
[5: 40/379] train loss: 0.228181 accuracy: 0.937500
[5: 40/379] [94mtest[39m loss: 0.070775 accuracy: 1.000000
[5: 41/379] train loss: 0.091131 accuracy: 0.968750
[5: 42/379] train loss: 0.362760 accuracy: 0.937500
[5: 43/379] train loss: 0.194370 accuracy: 0.968750
[5: 44/379] train loss: 0.124231 accuracy: 0.937500
[5: 45/379] train loss: 0.200804 accuracy: 0.937500
[5: 46/379] train loss: 0.077119 accuracy: 0.968750
[5: 47/379] train loss: 0.121072 accuracy: 0.968750
[5: 48/379] train loss: 0.208562 accuracy: 0.937500
[5: 49/379] train loss: 0.156670 accuracy: 0.968750
[5: 50/379] train loss: 0.102995 accuracy: 0.968750
[5: 50/379] [94mtest[39m loss: 0.107303 accuracy: 0.937500
[5: 51/379] train loss: 0.058692 accuracy: 1.000000
[5: 52/379] train loss: 0.389290 accuracy: 0.875000
[5: 53/379] train loss: 0.534908 accuracy: 0.875000
[5: 54/379] train loss: 0.053543 accuracy: 0.968750
[5: 55/379] train loss: 0.204072 accuracy: 0.968750
[5: 56/379] train loss: 0.623094 accuracy: 0.875000
[5: 57/379] train loss: 0.045335 accuracy: 1.000000
[5: 58/379] train loss: 0.112199 accuracy: 0.968750
[5: 59/379] train loss: 0.096073 accuracy: 0.968750
[5: 60/379] train loss: 0.130546 accuracy: 0.968750
[5: 60/379] [94mtest[39m loss: 0.061789 accuracy: 0.968750
[5: 61/379] train loss: 0.417312 accuracy: 0.906250
[5: 62/379] train loss: 0.246873 accuracy: 0.968750
[5: 63/379] train loss: 0.073303 accuracy: 0.968750
[5: 64/379] train loss: 0.166359 accuracy: 0.968750
[5: 65/379] train loss: 0.440997 accuracy: 0.843750
[5: 66/379] train loss: 0.150688 accuracy: 0.968750
[5: 67/379] train loss: 0.407664 accuracy: 0.875000
[5: 68/379] train loss: 0.232625 accuracy: 0.937500
[5: 69/379] train loss: 0.211720 accuracy: 0.968750
[5: 70/379] train loss: 0.487115 accuracy: 0.937500
[5: 70/379] [94mtest[39m loss: 0.206818 accuracy: 0.937500
[5: 71/379] train loss: 0.042429 accuracy: 1.000000
[5: 72/379] train loss: 0.497660 accuracy: 0.906250
[5: 73/379] train loss: 0.022071 accuracy: 1.000000
[5: 74/379] train loss: 0.296415 accuracy: 0.968750
[5: 75/379] train loss: 0.088888 accuracy: 0.968750
[5: 76/379] train loss: 0.408597 accuracy: 0.875000
[5: 77/379] train loss: 0.040984 accuracy: 1.000000
[5: 78/379] train loss: 0.289312 accuracy: 0.937500
[5: 79/379] train loss: 0.411512 accuracy: 0.906250
[5: 80/379] train loss: 0.224753 accuracy: 0.937500
[5: 80/379] [94mtest[39m loss: 0.220577 accuracy: 0.906250
[5: 81/379] train loss: 0.077070 accuracy: 0.968750
[5: 82/379] train loss: 0.045302 accuracy: 1.000000
[5: 83/379] train loss: 0.102049 accuracy: 0.968750
[5: 84/379] train loss: 0.072010 accuracy: 1.000000
[5: 85/379] train loss: 0.049153 accuracy: 1.000000
[5: 86/379] train loss: 0.310865 accuracy: 0.875000
[5: 87/379] train loss: 0.331835 accuracy: 0.843750
[5: 88/379] train loss: 0.098126 accuracy: 0.968750
[5: 89/379] train loss: 0.072540 accuracy: 0.968750
[5: 90/379] train loss: 0.144767 accuracy: 0.937500
[5: 90/379] [94mtest[39m loss: 0.086212 accuracy: 0.968750
[5: 91/379] train loss: 0.305355 accuracy: 0.906250
[5: 92/379] train loss: 0.125648 accuracy: 0.937500
[5: 93/379] train loss: 0.035516 accuracy: 1.000000
[5: 94/379] train loss: 0.176384 accuracy: 0.937500
[5: 95/379] train loss: 0.222786 accuracy: 0.937500
[5: 96/379] train loss: 0.363949 accuracy: 0.906250
[5: 97/379] train loss: 0.050204 accuracy: 1.000000
[5: 98/379] train loss: 0.112267 accuracy: 0.968750
[5: 99/379] train loss: 0.160051 accuracy: 0.937500
[5: 100/379] train loss: 0.045495 accuracy: 1.000000
[5: 100/379] [94mtest[39m loss: 0.247920 accuracy: 0.937500
[5: 101/379] train loss: 0.242378 accuracy: 0.906250
[5: 102/379] train loss: 0.171733 accuracy: 0.906250
[5: 103/379] train loss: 0.103812 accuracy: 0.968750
[5: 104/379] train loss: 0.454573 accuracy: 0.937500
[5: 105/379] train loss: 0.225180 accuracy: 0.906250
[5: 106/379] train loss: 0.100639 accuracy: 0.968750
[5: 107/379] train loss: 0.289526 accuracy: 0.937500
[5: 108/379] train loss: 0.073496 accuracy: 1.000000
[5: 109/379] train loss: 0.172820 accuracy: 0.937500
[5: 110/379] train loss: 0.172465 accuracy: 0.937500
[5: 110/379] [94mtest[39m loss: 0.217227 accuracy: 0.968750
[5: 111/379] train loss: 0.387954 accuracy: 0.843750
[5: 112/379] train loss: 0.564066 accuracy: 0.937500
[5: 113/379] train loss: 0.459190 accuracy: 0.843750
[5: 114/379] train loss: 0.150217 accuracy: 0.937500
[5: 115/379] train loss: 0.123149 accuracy: 0.968750
[5: 116/379] train loss: 0.273148 accuracy: 0.937500
[5: 117/379] train loss: 0.101887 accuracy: 0.968750
[5: 118/379] train loss: 0.045815 accuracy: 1.000000
[5: 119/379] train loss: 0.458621 accuracy: 0.906250
[5: 120/379] train loss: 0.052876 accuracy: 0.968750
[5: 120/379] [94mtest[39m loss: 0.018377 accuracy: 1.000000
[5: 121/379] train loss: 0.049308 accuracy: 1.000000
[5: 122/379] train loss: 0.274138 accuracy: 0.937500
[5: 123/379] train loss: 0.135479 accuracy: 0.906250
[5: 124/379] train loss: 0.032731 accuracy: 1.000000
[5: 125/379] train loss: 0.275902 accuracy: 0.937500
[5: 126/379] train loss: 0.066780 accuracy: 0.968750
[5: 127/379] train loss: 0.348929 accuracy: 0.843750
[5: 128/379] train loss: 0.535903 accuracy: 0.875000
[5: 129/379] train loss: 0.038474 accuracy: 0.968750
[5: 130/379] train loss: 0.062828 accuracy: 1.000000
[5: 130/379] [94mtest[39m loss: 0.130177 accuracy: 0.968750
[5: 131/379] train loss: 0.082523 accuracy: 0.968750
[5: 132/379] train loss: 0.055519 accuracy: 1.000000
[5: 133/379] train loss: 0.087556 accuracy: 0.968750
[5: 134/379] train loss: 0.085745 accuracy: 1.000000
[5: 135/379] train loss: 0.161882 accuracy: 0.968750
[5: 136/379] train loss: 0.255934 accuracy: 0.875000
[5: 137/379] train loss: 0.126528 accuracy: 0.968750
[5: 138/379] train loss: 0.236350 accuracy: 0.906250
[5: 139/379] train loss: 0.341789 accuracy: 0.875000
[5: 140/379] train loss: 0.331995 accuracy: 0.875000
[5: 140/379] [94mtest[39m loss: 0.209626 accuracy: 0.937500
[5: 141/379] train loss: 0.126086 accuracy: 0.968750
[5: 142/379] train loss: 0.182970 accuracy: 0.937500
[5: 143/379] train loss: 0.358108 accuracy: 0.843750
[5: 144/379] train loss: 0.254969 accuracy: 0.906250
[5: 145/379] train loss: 0.138281 accuracy: 0.968750
[5: 146/379] train loss: 0.223943 accuracy: 0.937500
[5: 147/379] train loss: 0.124572 accuracy: 0.937500
[5: 148/379] train loss: 0.102905 accuracy: 0.937500
[5: 149/379] train loss: 0.113820 accuracy: 0.968750
[5: 150/379] train loss: 0.229170 accuracy: 0.937500
[5: 150/379] [94mtest[39m loss: 0.191156 accuracy: 0.968750
[5: 151/379] train loss: 0.185237 accuracy: 0.968750
[5: 152/379] train loss: 0.029142 accuracy: 1.000000
[5: 153/379] train loss: 0.450643 accuracy: 0.843750
[5: 154/379] train loss: 0.403342 accuracy: 0.906250
[5: 155/379] train loss: 0.086089 accuracy: 0.968750
[5: 156/379] train loss: 0.098657 accuracy: 0.968750
[5: 157/379] train loss: 0.190370 accuracy: 0.968750
[5: 158/379] train loss: 0.192356 accuracy: 0.937500
[5: 159/379] train loss: 0.056677 accuracy: 0.968750
[5: 160/379] train loss: 0.047706 accuracy: 0.968750
[5: 160/379] [94mtest[39m loss: 0.255744 accuracy: 0.937500
[5: 161/379] train loss: 0.035507 accuracy: 1.000000
[5: 162/379] train loss: 0.170285 accuracy: 0.937500
[5: 163/379] train loss: 0.323741 accuracy: 0.937500
[5: 164/379] train loss: 0.617582 accuracy: 0.843750
[5: 165/379] train loss: 0.024061 accuracy: 1.000000
[5: 166/379] train loss: 0.025413 accuracy: 1.000000
[5: 167/379] train loss: 0.034610 accuracy: 1.000000
[5: 168/379] train loss: 0.278182 accuracy: 0.906250
[5: 169/379] train loss: 0.028267 accuracy: 1.000000
[5: 170/379] train loss: 0.065774 accuracy: 0.968750
[5: 170/379] [94mtest[39m loss: 0.174861 accuracy: 0.968750
[5: 171/379] train loss: 0.271804 accuracy: 0.906250
[5: 172/379] train loss: 0.112346 accuracy: 0.968750
[5: 173/379] train loss: 0.043812 accuracy: 1.000000
[5: 174/379] train loss: 0.211536 accuracy: 0.968750
[5: 175/379] train loss: 0.126470 accuracy: 0.937500
[5: 176/379] train loss: 0.129040 accuracy: 0.968750
[5: 177/379] train loss: 0.052033 accuracy: 1.000000
[5: 178/379] train loss: 0.052172 accuracy: 1.000000
[5: 179/379] train loss: 0.098743 accuracy: 0.968750
[5: 180/379] train loss: 0.145560 accuracy: 0.937500
[5: 180/379] [94mtest[39m loss: 0.130880 accuracy: 0.937500
[5: 181/379] train loss: 0.143810 accuracy: 0.937500
[5: 182/379] train loss: 0.099884 accuracy: 0.968750
[5: 183/379] train loss: 0.052015 accuracy: 1.000000
[5: 184/379] train loss: 0.041753 accuracy: 1.000000
[5: 185/379] train loss: 0.037576 accuracy: 1.000000
[5: 186/379] train loss: 0.154471 accuracy: 0.937500
[5: 187/379] train loss: 0.126760 accuracy: 0.968750
[5: 188/379] train loss: 0.030696 accuracy: 1.000000
[5: 189/379] train loss: 0.177598 accuracy: 0.937500
[5: 190/379] train loss: 0.072874 accuracy: 0.968750
[5: 190/379] [94mtest[39m loss: 0.009196 accuracy: 1.000000
[5: 191/379] train loss: 0.014510 accuracy: 1.000000
[5: 192/379] train loss: 0.126083 accuracy: 0.937500
[5: 193/379] train loss: 0.252296 accuracy: 0.968750
[5: 194/379] train loss: 0.138576 accuracy: 0.937500
[5: 195/379] train loss: 0.163281 accuracy: 0.937500
[5: 196/379] train loss: 0.228122 accuracy: 0.906250
[5: 197/379] train loss: 0.037124 accuracy: 0.968750
[5: 198/379] train loss: 0.175127 accuracy: 0.906250
[5: 199/379] train loss: 0.241995 accuracy: 0.937500
[5: 200/379] train loss: 0.140340 accuracy: 0.937500
[5: 200/379] [94mtest[39m loss: 0.061009 accuracy: 0.968750
[5: 201/379] train loss: 0.327758 accuracy: 0.875000
[5: 202/379] train loss: 0.224986 accuracy: 0.937500
[5: 203/379] train loss: 0.158352 accuracy: 0.937500
[5: 204/379] train loss: 0.330726 accuracy: 0.937500
[5: 205/379] train loss: 0.362720 accuracy: 0.875000
