/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[4: 163/379] train loss: 0.448913 accuracy: 0.875000
[4: 164/379] train loss: 0.669932 accuracy: 0.781250
[4: 165/379] train loss: 0.081148 accuracy: 0.968750
[4: 166/379] train loss: 0.198078 accuracy: 0.968750
[4: 167/379] train loss: 0.085642 accuracy: 0.968750
[4: 168/379] train loss: 0.609364 accuracy: 0.937500
[4: 169/379] train loss: 0.509315 accuracy: 0.781250
[4: 170/379] train loss: 0.148437 accuracy: 0.968750
[4: 170/379] [94mtest[39m loss: 0.092308 accuracy: 0.968750
[4: 171/379] train loss: 0.171217 accuracy: 0.968750
[4: 172/379] train loss: 0.067860 accuracy: 0.968750
[4: 173/379] train loss: 0.399170 accuracy: 0.875000
[4: 174/379] train loss: 0.175066 accuracy: 0.937500
[4: 175/379] train loss: 0.372196 accuracy: 0.843750
[4: 176/379] train loss: 0.084379 accuracy: 1.000000
[4: 177/379] train loss: 0.273247 accuracy: 0.906250
[4: 178/379] train loss: 0.159835 accuracy: 0.937500
[4: 179/379] train loss: 0.249476 accuracy: 0.968750
[4: 180/379] train loss: 0.149888 accuracy: 0.937500
[4: 180/379] [94mtest[39m loss: 0.352727 accuracy: 0.906250
[4: 181/379] train loss: 0.222785 accuracy: 0.937500
[4: 182/379] train loss: 0.143908 accuracy: 0.937500
[4: 183/379] train loss: 0.259596 accuracy: 0.875000
[4: 184/379] train loss: 0.092486 accuracy: 0.968750
[4: 185/379] train loss: 0.207753 accuracy: 0.906250
[4: 186/379] train loss: 0.102239 accuracy: 0.968750
[4: 187/379] train loss: 0.136025 accuracy: 0.937500
[4: 188/379] train loss: 0.107293 accuracy: 1.000000
[4: 189/379] train loss: 0.360936 accuracy: 0.875000
[4: 190/379] train loss: 0.082070 accuracy: 1.000000
[4: 190/379] [94mtest[39m loss: 0.105980 accuracy: 0.968750
[4: 191/379] train loss: 0.180001 accuracy: 0.937500
[4: 192/379] train loss: 0.320507 accuracy: 0.875000
[4: 193/379] train loss: 0.099833 accuracy: 0.968750
[4: 194/379] train loss: 0.185003 accuracy: 0.937500
[4: 195/379] train loss: 0.262472 accuracy: 0.937500
[4: 196/379] train loss: 0.162568 accuracy: 0.906250
[4: 197/379] train loss: 0.281872 accuracy: 0.937500
[4: 198/379] train loss: 0.385596 accuracy: 0.812500
[4: 199/379] train loss: 0.283286 accuracy: 0.937500
[4: 200/379] train loss: 0.173900 accuracy: 0.937500
[4: 200/379] [94mtest[39m loss: 0.289120 accuracy: 0.906250
[4: 201/379] train loss: 0.167170 accuracy: 0.937500
[4: 202/379] train loss: 0.036026 accuracy: 1.000000
[4: 203/379] train loss: 0.050763 accuracy: 0.968750
[4: 204/379] train loss: 0.450039 accuracy: 0.843750
[4: 205/379] train loss: 0.025660 accuracy: 1.000000
[4: 206/379] train loss: 0.290340 accuracy: 0.843750
[4: 207/379] train loss: 0.284880 accuracy: 0.875000
[4: 208/379] train loss: 0.088416 accuracy: 1.000000
[4: 209/379] train loss: 0.290401 accuracy: 0.968750
[4: 210/379] train loss: 0.072834 accuracy: 1.000000
[4: 210/379] [94mtest[39m loss: 0.082261 accuracy: 0.968750
[4: 211/379] train loss: 0.249907 accuracy: 0.875000
[4: 212/379] train loss: 0.225977 accuracy: 0.968750
[4: 213/379] train loss: 0.084194 accuracy: 0.968750
[4: 214/379] train loss: 0.229457 accuracy: 0.937500
[4: 215/379] train loss: 0.479901 accuracy: 0.906250
[4: 216/379] train loss: 0.098847 accuracy: 0.968750
[4: 217/379] train loss: 0.247649 accuracy: 0.937500
[4: 218/379] train loss: 0.231330 accuracy: 0.937500
[4: 219/379] train loss: 0.232968 accuracy: 0.906250
[4: 220/379] train loss: 0.096387 accuracy: 1.000000
[4: 220/379] [94mtest[39m loss: 0.239577 accuracy: 0.906250
[4: 221/379] train loss: 0.248122 accuracy: 0.812500
[4: 222/379] train loss: 0.133805 accuracy: 0.968750
[4: 223/379] train loss: 0.057750 accuracy: 0.968750
[4: 224/379] train loss: 0.107210 accuracy: 0.968750
[4: 225/379] train loss: 0.164529 accuracy: 0.937500
[4: 226/379] train loss: 0.082493 accuracy: 0.968750
[4: 227/379] train loss: 0.078312 accuracy: 0.968750
[4: 228/379] train loss: 0.234245 accuracy: 0.937500
[4: 229/379] train loss: 0.230299 accuracy: 0.937500
[4: 230/379] train loss: 0.123763 accuracy: 0.937500
[4: 230/379] [94mtest[39m loss: 0.104777 accuracy: 0.968750
[4: 231/379] train loss: 0.287978 accuracy: 0.906250
[4: 232/379] train loss: 0.707270 accuracy: 0.750000
[4: 233/379] train loss: 0.075613 accuracy: 0.968750
[4: 234/379] train loss: 0.130414 accuracy: 0.906250
[4: 235/379] train loss: 0.202515 accuracy: 0.937500
[4: 236/379] train loss: 0.128374 accuracy: 0.968750
[4: 237/379] train loss: 0.143483 accuracy: 0.937500
[4: 238/379] train loss: 0.114606 accuracy: 0.968750
[4: 239/379] train loss: 0.194202 accuracy: 0.937500
[4: 240/379] train loss: 0.105965 accuracy: 0.937500
[4: 240/379] [94mtest[39m loss: 0.199562 accuracy: 0.968750
[4: 241/379] train loss: 0.143440 accuracy: 0.968750
[4: 242/379] train loss: 0.213753 accuracy: 0.968750
[4: 243/379] train loss: 0.097972 accuracy: 1.000000
[4: 244/379] train loss: 0.117883 accuracy: 0.968750
[4: 245/379] train loss: 0.190727 accuracy: 0.968750
[4: 246/379] train loss: 0.031709 accuracy: 1.000000
[4: 247/379] train loss: 0.164841 accuracy: 0.937500
[4: 248/379] train loss: 0.160690 accuracy: 0.968750
[4: 249/379] train loss: 0.180219 accuracy: 0.875000
[4: 250/379] train loss: 0.791021 accuracy: 0.843750
[4: 250/379] [94mtest[39m loss: 0.006836 accuracy: 1.000000
[4: 251/379] train loss: 0.173597 accuracy: 0.937500
[4: 252/379] train loss: 0.172247 accuracy: 0.937500
[4: 253/379] train loss: 0.117389 accuracy: 0.968750
[4: 254/379] train loss: 0.184886 accuracy: 0.968750
[4: 255/379] train loss: 0.131021 accuracy: 0.968750
[4: 256/379] train loss: 0.118435 accuracy: 0.968750
[4: 257/379] train loss: 0.272709 accuracy: 0.875000
[4: 258/379] train loss: 0.152895 accuracy: 0.968750
[4: 259/379] train loss: 0.284127 accuracy: 0.937500
[4: 260/379] train loss: 0.172201 accuracy: 0.968750
[4: 260/379] [94mtest[39m loss: 0.211760 accuracy: 0.906250
[4: 261/379] train loss: 0.231904 accuracy: 0.937500
[4: 262/379] train loss: 0.290232 accuracy: 0.968750
[4: 263/379] train loss: 0.202558 accuracy: 0.906250
[4: 264/379] train loss: 0.089843 accuracy: 0.968750
[4: 265/379] train loss: 0.223046 accuracy: 0.906250
[4: 266/379] train loss: 0.143612 accuracy: 0.968750
[4: 267/379] train loss: 0.206794 accuracy: 0.968750
[4: 268/379] train loss: 0.092740 accuracy: 0.968750
[4: 269/379] train loss: 0.195772 accuracy: 0.937500
[4: 270/379] train loss: 0.043802 accuracy: 0.968750
[4: 270/379] [94mtest[39m loss: 0.094639 accuracy: 0.937500
[4: 271/379] train loss: 0.101607 accuracy: 0.968750
[4: 272/379] train loss: 0.257579 accuracy: 0.968750
[4: 273/379] train loss: 0.163805 accuracy: 0.968750
[4: 274/379] train loss: 0.118802 accuracy: 0.937500
[4: 275/379] train loss: 0.166779 accuracy: 0.968750
[4: 276/379] train loss: 0.118894 accuracy: 0.906250
[4: 277/379] train loss: 0.114158 accuracy: 0.968750
[4: 278/379] train loss: 0.216799 accuracy: 0.937500
[4: 279/379] train loss: 0.123501 accuracy: 0.937500
[4: 280/379] train loss: 0.503239 accuracy: 0.906250
[4: 280/379] [94mtest[39m loss: 0.052155 accuracy: 0.968750
[4: 281/379] train loss: 0.163287 accuracy: 0.937500
[4: 282/379] train loss: 0.123734 accuracy: 0.937500
[4: 283/379] train loss: 0.387348 accuracy: 0.937500
[4: 284/379] train loss: 0.312609 accuracy: 0.875000
[4: 285/379] train loss: 0.205179 accuracy: 0.937500
[4: 286/379] train loss: 0.498860 accuracy: 0.843750
[4: 287/379] train loss: 0.183356 accuracy: 0.937500
[4: 288/379] train loss: 0.076759 accuracy: 1.000000
[4: 289/379] train loss: 0.026767 accuracy: 1.000000
[4: 290/379] train loss: 0.140199 accuracy: 0.968750
[4: 290/379] [94mtest[39m loss: 0.524126 accuracy: 0.875000
[4: 291/379] train loss: 0.063969 accuracy: 0.968750
[4: 292/379] train loss: 0.184738 accuracy: 0.937500
[4: 293/379] train loss: 0.223803 accuracy: 0.906250
[4: 294/379] train loss: 0.216737 accuracy: 0.906250
[4: 295/379] train loss: 0.357671 accuracy: 0.906250
[4: 296/379] train loss: 0.105459 accuracy: 0.968750
[4: 297/379] train loss: 0.182101 accuracy: 0.937500
[4: 298/379] train loss: 0.348552 accuracy: 0.937500
[4: 299/379] train loss: 0.069470 accuracy: 1.000000
[4: 300/379] train loss: 0.074875 accuracy: 1.000000
[4: 300/379] [94mtest[39m loss: 0.370604 accuracy: 0.875000
[4: 301/379] train loss: 0.225022 accuracy: 0.906250
[4: 302/379] train loss: 0.171131 accuracy: 0.968750
[4: 303/379] train loss: 0.399166 accuracy: 0.906250
[4: 304/379] train loss: 0.397393 accuracy: 0.906250
[4: 305/379] train loss: 0.552972 accuracy: 0.812500
[4: 306/379] train loss: 0.219546 accuracy: 0.937500
[4: 307/379] train loss: 0.072531 accuracy: 0.968750
[4: 308/379] train loss: 0.107954 accuracy: 1.000000
[4: 309/379] train loss: 0.137430 accuracy: 0.968750
[4: 310/379] train loss: 0.180514 accuracy: 0.906250
[4: 310/379] [94mtest[39m loss: 0.173777 accuracy: 0.968750
[4: 311/379] train loss: 0.216922 accuracy: 0.937500
[4: 312/379] train loss: 0.353909 accuracy: 0.906250
[4: 313/379] train loss: 0.427832 accuracy: 0.937500
[4: 314/379] train loss: 0.103802 accuracy: 0.968750
[4: 315/379] train loss: 0.277728 accuracy: 0.937500
[4: 316/379] train loss: 0.275078 accuracy: 0.937500
[4: 317/379] train loss: 0.279093 accuracy: 0.875000
[4: 318/379] train loss: 0.096782 accuracy: 0.968750
[4: 319/379] train loss: 0.419240 accuracy: 0.875000
[4: 320/379] train loss: 0.417662 accuracy: 0.906250
[4: 320/379] [94mtest[39m loss: 0.232721 accuracy: 0.937500
[4: 321/379] train loss: 0.747548 accuracy: 0.906250
[4: 322/379] train loss: 0.101802 accuracy: 0.937500
[4: 323/379] train loss: 0.171286 accuracy: 0.968750
[4: 324/379] train loss: 0.046034 accuracy: 1.000000
[4: 325/379] train loss: 0.371534 accuracy: 0.875000
[4: 326/379] train loss: 0.135872 accuracy: 0.968750
[4: 327/379] train loss: 0.179610 accuracy: 0.937500
[4: 328/379] train loss: 0.208846 accuracy: 0.937500
[4: 329/379] train loss: 0.283370 accuracy: 0.906250
[4: 330/379] train loss: 0.318654 accuracy: 0.906250
[4: 330/379] [94mtest[39m loss: 0.105515 accuracy: 0.968750
[4: 331/379] train loss: 0.220543 accuracy: 0.906250
[4: 332/379] train loss: 0.065716 accuracy: 0.968750
[4: 333/379] train loss: 0.303684 accuracy: 0.937500
[4: 334/379] train loss: 0.297149 accuracy: 0.906250
[4: 335/379] train loss: 0.129904 accuracy: 0.906250
[4: 336/379] train loss: 0.085674 accuracy: 0.968750
[4: 337/379] train loss: 0.343137 accuracy: 0.906250
[4: 338/379] train loss: 0.082576 accuracy: 0.968750
[4: 339/379] train loss: 0.133497 accuracy: 0.937500
[4: 340/379] train loss: 0.104550 accuracy: 0.968750
[4: 340/379] [94mtest[39m loss: 0.115992 accuracy: 0.968750
[4: 341/379] train loss: 0.119228 accuracy: 0.968750
[4: 342/379] train loss: 0.238891 accuracy: 0.937500
[4: 343/379] train loss: 0.163232 accuracy: 0.937500
[4: 344/379] train loss: 0.061342 accuracy: 0.968750
[4: 345/379] train loss: 0.688437 accuracy: 0.906250
[4: 346/379] train loss: 0.149484 accuracy: 0.968750
[4: 347/379] train loss: 0.057276 accuracy: 1.000000
[4: 348/379] train loss: 0.247023 accuracy: 0.937500
[4: 349/379] train loss: 0.257672 accuracy: 0.906250
[4: 350/379] train loss: 0.155135 accuracy: 0.906250
[4: 350/379] [94mtest[39m loss: 0.185177 accuracy: 0.875000
[4: 351/379] train loss: 0.181383 accuracy: 0.906250
[4: 352/379] train loss: 0.125189 accuracy: 0.968750
[4: 353/379] train loss: 0.407106 accuracy: 0.875000
[4: 354/379] train loss: 0.232672 accuracy: 0.937500
[4: 355/379] train loss: 0.146879 accuracy: 0.968750
[4: 356/379] train loss: 0.030736 accuracy: 1.000000
[4: 357/379] train loss: 0.200527 accuracy: 0.968750
[4: 358/379] train loss: 0.192225 accuracy: 0.906250
[4: 359/379] train loss: 0.095160 accuracy: 0.968750
[4: 360/379] train loss: 0.356583 accuracy: 0.937500
[4: 360/379] [94mtest[39m loss: 0.241253 accuracy: 0.937500
[4: 361/379] train loss: 0.270320 accuracy: 0.937500
[4: 362/379] train loss: 0.016754 accuracy: 1.000000
[4: 363/379] train loss: 0.217683 accuracy: 0.906250
[4: 364/379] train loss: 0.172880 accuracy: 0.937500
[4: 365/379] train loss: 0.113728 accuracy: 0.937500
[4: 366/379] train loss: 0.083829 accuracy: 0.968750
[4: 367/379] train loss: 0.154426 accuracy: 0.937500
[4: 368/379] train loss: 0.211727 accuracy: 0.937500
[4: 369/379] train loss: 0.112433 accuracy: 0.937500
[4: 370/379] train loss: 0.150790 accuracy: 0.968750
[4: 370/379] [94mtest[39m loss: 0.085665 accuracy: 0.968750
[4: 371/379] train loss: 0.195170 accuracy: 0.937500
[4: 372/379] train loss: 0.106113 accuracy: 0.968750
[4: 373/379] train loss: 0.086565 accuracy: 1.000000
[4: 374/379] train loss: 0.187108 accuracy: 0.937500
[4: 375/379] train loss: 0.269094 accuracy: 0.968750
[4: 376/379] train loss: 0.024792 accuracy: 1.000000
[4: 377/379] train loss: 0.063869 accuracy: 1.000000
[4: 378/379] train loss: 0.674786 accuracy: 0.875000
[4: 379/379] train loss: 0.570595 accuracy: 0.250000
[5: 0/379] train loss: 0.148420 accuracy: 0.968750
[5: 0/379] [94mtest[39m loss: 0.191119 accuracy: 0.937500
[5: 1/379] train loss: 0.221351 accuracy: 0.906250
[5: 2/379] train loss: 0.270373 accuracy: 0.843750
[5: 3/379] train loss: 0.195488 accuracy: 0.937500
[5: 4/379] train loss: 0.350446 accuracy: 0.937500
[5: 5/379] train loss: 0.244821 accuracy: 0.937500
[5: 6/379] train loss: 0.236224 accuracy: 0.937500
[5: 7/379] train loss: 0.098020 accuracy: 0.968750
[5: 8/379] train loss: 0.277929 accuracy: 0.937500
[5: 9/379] train loss: 0.188212 accuracy: 0.968750
[5: 10/379] train loss: 0.088004 accuracy: 0.968750
[5: 10/379] [94mtest[39m loss: 0.186124 accuracy: 0.937500
[5: 11/379] train loss: 0.368862 accuracy: 0.875000
[5: 12/379] train loss: 0.087012 accuracy: 0.968750
[5: 13/379] train loss: 0.228362 accuracy: 0.937500
[5: 14/379] train loss: 0.311909 accuracy: 0.906250
[5: 15/379] train loss: 0.140105 accuracy: 0.968750
[5: 16/379] train loss: 0.073899 accuracy: 1.000000
[5: 17/379] train loss: 0.138922 accuracy: 0.968750
[5: 18/379] train loss: 0.146744 accuracy: 0.968750
[5: 19/379] train loss: 0.039199 accuracy: 1.000000
[5: 20/379] train loss: 0.214207 accuracy: 0.875000
[5: 20/379] [94mtest[39m loss: 0.056742 accuracy: 1.000000
[5: 21/379] train loss: 0.199735 accuracy: 0.968750
[5: 22/379] train loss: 0.209455 accuracy: 0.968750
[5: 23/379] train loss: 0.372323 accuracy: 0.843750
[5: 24/379] train loss: 0.295659 accuracy: 0.906250
[5: 25/379] train loss: 0.060810 accuracy: 0.968750
[5: 26/379] train loss: 0.085481 accuracy: 0.968750
[5: 27/379] train loss: 0.265812 accuracy: 0.937500
[5: 28/379] train loss: 0.184166 accuracy: 0.937500
[5: 29/379] train loss: 0.103989 accuracy: 0.968750
[5: 30/379] train loss: 0.487227 accuracy: 0.812500
[5: 30/379] [94mtest[39m loss: 0.060902 accuracy: 1.000000
[5: 31/379] train loss: 0.056396 accuracy: 1.000000
[5: 32/379] train loss: 0.612687 accuracy: 0.750000
[5: 33/379] train loss: 0.110610 accuracy: 0.968750
[5: 34/379] train loss: 0.092812 accuracy: 0.968750
[5: 35/379] train loss: 0.387443 accuracy: 0.875000
[5: 36/379] train loss: 0.311774 accuracy: 0.843750
[5: 37/379] train loss: 0.309516 accuracy: 0.937500
[5: 38/379] train loss: 0.422837 accuracy: 0.906250
[5: 39/379] train loss: 0.102038 accuracy: 0.968750
[5: 40/379] train loss: 0.320350 accuracy: 0.906250
[5: 40/379] [94mtest[39m loss: 0.262377 accuracy: 0.906250
[5: 41/379] train loss: 0.405354 accuracy: 0.906250
[5: 42/379] train loss: 0.272611 accuracy: 0.906250
[5: 43/379] train loss: 0.218431 accuracy: 0.906250
[5: 44/379] train loss: 0.271963 accuracy: 0.937500
[5: 45/379] train loss: 0.132986 accuracy: 0.968750
[5: 46/379] train loss: 0.181946 accuracy: 0.875000
[5: 47/379] train loss: 0.015926 accuracy: 1.000000
[5: 48/379] train loss: 0.143263 accuracy: 0.968750
[5: 49/379] train loss: 0.454977 accuracy: 0.875000
[5: 50/379] train loss: 0.131665 accuracy: 0.968750
[5: 50/379] [94mtest[39m loss: 0.607486 accuracy: 0.843750
[5: 51/379] train loss: 0.185286 accuracy: 0.875000
[5: 52/379] train loss: 0.171723 accuracy: 0.906250
[5: 53/379] train loss: 0.137728 accuracy: 0.968750
[5: 54/379] train loss: 0.054033 accuracy: 1.000000
[5: 55/379] train loss: 0.284402 accuracy: 0.843750
[5: 56/379] train loss: 0.244310 accuracy: 0.937500
[5: 57/379] train loss: 0.320819 accuracy: 0.906250
[5: 58/379] train loss: 0.193749 accuracy: 0.906250
[5: 59/379] train loss: 0.105459 accuracy: 0.968750
[5: 60/379] train loss: 0.419287 accuracy: 0.875000
[5: 60/379] [94mtest[39m loss: 0.019009 accuracy: 1.000000
[5: 61/379] train loss: 0.142946 accuracy: 0.968750
[5: 62/379] train loss: 0.038149 accuracy: 1.000000
[5: 63/379] train loss: 0.072076 accuracy: 0.968750
[5: 64/379] train loss: 0.065341 accuracy: 0.968750
[5: 65/379] train loss: 0.329505 accuracy: 0.843750
[5: 66/379] train loss: 0.112949 accuracy: 0.937500
[5: 67/379] train loss: 0.068098 accuracy: 1.000000
[5: 68/379] train loss: 0.056895 accuracy: 1.000000
[5: 69/379] train loss: 0.162544 accuracy: 0.906250
[5: 70/379] train loss: 0.196222 accuracy: 0.968750
[5: 70/379] [94mtest[39m loss: 0.056633 accuracy: 1.000000
[5: 71/379] train loss: 0.175865 accuracy: 0.968750
[5: 72/379] train loss: 0.292848 accuracy: 0.906250
[5: 73/379] train loss: 0.123573 accuracy: 0.937500
[5: 74/379] train loss: 0.218477 accuracy: 0.937500
[5: 75/379] train loss: 0.228835 accuracy: 0.937500
[5: 76/379] train loss: 0.215981 accuracy: 0.937500
[5: 77/379] train loss: 0.208599 accuracy: 0.937500
[5: 78/379] train loss: 0.077057 accuracy: 1.000000
[5: 79/379] train loss: 0.215473 accuracy: 0.906250
[5: 80/379] train loss: 0.136532 accuracy: 0.937500
[5: 80/379] [94mtest[39m loss: 0.047499 accuracy: 1.000000
[5: 81/379] train loss: 0.248009 accuracy: 0.937500
[5: 82/379] train loss: 0.196207 accuracy: 0.937500
[5: 83/379] train loss: 0.049335 accuracy: 1.000000
[5: 84/379] train loss: 0.072049 accuracy: 1.000000
[5: 85/379] train loss: 0.099050 accuracy: 0.968750
[5: 86/379] train loss: 0.144623 accuracy: 0.968750
[5: 87/379] train loss: 0.079911 accuracy: 0.968750
[5: 88/379] train loss: 0.067625 accuracy: 1.000000
[5: 89/379] train loss: 0.072116 accuracy: 0.968750
[5: 90/379] train loss: 0.063311 accuracy: 1.000000
[5: 90/379] [94mtest[39m loss: 0.277435 accuracy: 0.937500
[5: 91/379] train loss: 0.161085 accuracy: 0.968750
[5: 92/379] train loss: 0.117785 accuracy: 0.968750
[5: 93/379] train loss: 0.029595 accuracy: 1.000000
[5: 94/379] train loss: 0.210440 accuracy: 0.906250
[5: 95/379] train loss: 0.082353 accuracy: 0.968750
[5: 96/379] train loss: 0.147823 accuracy: 0.968750
[5: 97/379] train loss: 0.070649 accuracy: 0.968750
[5: 98/379] train loss: 0.016516 accuracy: 1.000000
[5: 99/379] train loss: 0.081807 accuracy: 1.000000
[5: 100/379] train loss: 0.906767 accuracy: 0.812500
[5: 100/379] [94mtest[39m loss: 0.035247 accuracy: 1.000000
[5: 101/379] train loss: 0.061257 accuracy: 0.968750
[5: 102/379] train loss: 0.353460 accuracy: 0.906250
[5: 103/379] train loss: 0.093463 accuracy: 0.968750
[5: 104/379] train loss: 0.261943 accuracy: 0.937500
[5: 105/379] train loss: 0.029303 accuracy: 1.000000
[5: 106/379] train loss: 0.278435 accuracy: 0.875000
[5: 107/379] train loss: 0.048059 accuracy: 1.000000
[5: 108/379] train loss: 0.357663 accuracy: 0.906250
[5: 109/379] train loss: 0.156572 accuracy: 0.937500
[5: 110/379] train loss: 0.112888 accuracy: 0.937500
[5: 110/379] [94mtest[39m loss: 0.070133 accuracy: 0.968750
[5: 111/379] train loss: 0.125891 accuracy: 0.937500
[5: 112/379] train loss: 0.031811 accuracy: 1.000000
[5: 113/379] train loss: 0.274602 accuracy: 0.937500
[5: 114/379] train loss: 0.106212 accuracy: 0.968750
[5: 115/379] train loss: 0.133045 accuracy: 0.937500
[5: 116/379] train loss: 0.065467 accuracy: 1.000000
[5: 117/379] train loss: 0.219437 accuracy: 0.937500
[5: 118/379] train loss: 0.192617 accuracy: 0.937500
[5: 119/379] train loss: 0.486026 accuracy: 0.843750
[5: 120/379] train loss: 0.091150 accuracy: 1.000000
[5: 120/379] [94mtest[39m loss: 0.362390 accuracy: 0.937500
[5: 121/379] train loss: 0.508608 accuracy: 0.906250
[5: 122/379] train loss: 0.322427 accuracy: 0.843750
[5: 123/379] train loss: 0.190376 accuracy: 0.906250
[5: 124/379] train loss: 0.087258 accuracy: 0.968750
[5: 125/379] train loss: 0.207336 accuracy: 0.906250
[5: 126/379] train loss: 0.171145 accuracy: 0.937500
[5: 127/379] train loss: 0.051346 accuracy: 1.000000
[5: 128/379] train loss: 0.061320 accuracy: 0.968750
[5: 129/379] train loss: 0.320179 accuracy: 0.937500
[5: 130/379] train loss: 0.236713 accuracy: 0.937500
[5: 130/379] [94mtest[39m loss: 0.034857 accuracy: 1.000000
[5: 131/379] train loss: 0.419931 accuracy: 0.906250
[5: 132/379] train loss: 0.562325 accuracy: 0.937500
[5: 133/379] train loss: 0.124842 accuracy: 0.937500
[5: 134/379] train loss: 0.297517 accuracy: 0.937500
[5: 135/379] train loss: 0.067946 accuracy: 0.968750
[5: 136/379] train loss: 0.068727 accuracy: 0.968750
[5: 137/379] train loss: 0.140088 accuracy: 0.968750
[5: 138/379] train loss: 0.437736 accuracy: 0.906250
[5: 139/379] train loss: 0.251858 accuracy: 0.875000
[5: 140/379] train loss: 0.096203 accuracy: 0.968750
[5: 140/379] [94mtest[39m loss: 0.098984 accuracy: 0.968750
[5: 141/379] train loss: 0.089967 accuracy: 0.968750
[5: 142/379] train loss: 0.256161 accuracy: 0.937500
[5: 143/379] train loss: 0.102263 accuracy: 0.968750
[5: 144/379] train loss: 0.403450 accuracy: 0.937500
[5: 145/379] train loss: 0.281842 accuracy: 0.937500
[5: 146/379] train loss: 0.092472 accuracy: 0.968750
[5: 147/379] train loss: 0.168204 accuracy: 0.968750
[5: 148/379] train loss: 0.153117 accuracy: 0.968750
[5: 149/379] train loss: 0.170546 accuracy: 0.937500
[5: 150/379] train loss: 0.203388 accuracy: 0.937500
[5: 150/379] [94mtest[39m loss: 0.072811 accuracy: 0.968750
[5: 151/379] train loss: 0.205738 accuracy: 0.875000
[5: 152/379] train loss: 0.306411 accuracy: 0.875000
[5: 153/379] train loss: 0.314019 accuracy: 0.875000
[5: 154/379] train loss: 0.073510 accuracy: 0.968750
[5: 155/379] train loss: 0.062547 accuracy: 0.968750
[5: 156/379] train loss: 0.052340 accuracy: 1.000000
[5: 157/379] train loss: 0.130720 accuracy: 0.968750
[5: 158/379] train loss: 0.431391 accuracy: 0.812500
[5: 159/379] train loss: 0.098434 accuracy: 0.968750
[5: 160/379] train loss: 0.115701 accuracy: 0.968750
[5: 160/379] [94mtest[39m loss: 0.065109 accuracy: 0.968750
[5: 161/379] train loss: 0.252685 accuracy: 0.937500
[5: 162/379] train loss: 0.164394 accuracy: 0.937500
[5: 163/379] train loss: 0.327744 accuracy: 0.906250
[5: 164/379] train loss: 0.132475 accuracy: 0.937500
[5: 165/379] train loss: 0.126211 accuracy: 0.937500
[5: 166/379] train loss: 0.071200 accuracy: 1.000000
[5: 167/379] train loss: 0.026606 accuracy: 1.000000
[5: 168/379] train loss: 0.271364 accuracy: 0.906250
[5: 169/379] train loss: 0.317832 accuracy: 0.906250
[5: 170/379] train loss: 0.110390 accuracy: 0.968750
[5: 170/379] [94mtest[39m loss: 0.218968 accuracy: 0.875000
[5: 171/379] train loss: 0.056754 accuracy: 1.000000
[5: 172/379] train loss: 0.186618 accuracy: 0.937500
[5: 173/379] train loss: 0.077741 accuracy: 0.968750
[5: 174/379] train loss: 0.389873 accuracy: 0.875000
[5: 175/379] train loss: 0.160014 accuracy: 0.968750
[5: 176/379] train loss: 0.213077 accuracy: 0.937500
[5: 177/379] train loss: 0.116623 accuracy: 0.968750
[5: 178/379] train loss: 0.078723 accuracy: 1.000000
[5: 179/379] train loss: 0.296516 accuracy: 0.906250
[5: 180/379] train loss: 0.157994 accuracy: 0.906250
[5: 180/379] [94mtest[39m loss: 0.052785 accuracy: 1.000000
[5: 181/379] train loss: 0.178059 accuracy: 0.937500
[5: 182/379] train loss: 0.034217 accuracy: 1.000000
[5: 183/379] train loss: 0.194404 accuracy: 0.968750
[5: 184/379] train loss: 0.113435 accuracy: 0.937500
[5: 185/379] train loss: 0.628305 accuracy: 0.812500
[5: 186/379] train loss: 0.077298 accuracy: 1.000000
[5: 187/379] train loss: 0.233196 accuracy: 0.968750
[5: 188/379] train loss: 0.230375 accuracy: 0.937500
[5: 189/379] train loss: 0.140628 accuracy: 0.937500
[5: 190/379] train loss: 0.113292 accuracy: 0.937500
[5: 190/379] [94mtest[39m loss: 0.091211 accuracy: 1.000000
[5: 191/379] train loss: 0.083471 accuracy: 0.968750
[5: 192/379] train loss: 0.359550 accuracy: 0.875000
[5: 193/379] train loss: 0.209790 accuracy: 0.906250
[5: 194/379] train loss: 0.069634 accuracy: 0.968750
[5: 195/379] train loss: 0.136364 accuracy: 0.906250
[5: 196/379] train loss: 0.185145 accuracy: 0.937500
[5: 197/379] train loss: 0.135683 accuracy: 0.937500
[5: 198/379] train loss: 0.123773 accuracy: 0.968750
[5: 199/379] train loss: 0.355307 accuracy: 0.906250
[5: 200/379] train loss: 0.100054 accuracy: 0.968750
[5: 200/379] [94mtest[39m loss: 0.385893 accuracy: 0.875000
[5: 201/379] train loss: 0.030533 accuracy: 1.000000
[5: 202/379] train loss: 0.050425 accuracy: 1.000000
[5: 203/379] train loss: 0.087427 accuracy: 0.968750
[5: 204/379] train loss: 0.155720 accuracy: 0.937500
[5: 205/379] train loss: 0.145326 accuracy: 0.968750
